ticker,date,returns,t-5,t-20
CSCO,16/3/2018,-0.007059379,0.011141361,0.005592294
CVX,16/3/2018,-0.001557204,-0.003526307,0.002522838
DIS,16/3/2018,-0.00358379,0.012925055,-0.002512344
GS,16/3/2018,0.003713277,0.001484833,0.006743878
HD,16/3/2018,0.004998008,0.012227561,0.008211622
IBM,16/3/2018,0.004072384,-0.007059379,0.003516303
INTC,16/3/2018,0.005699651,-0.001557204,0.002870385
JNJ,16/3/2018,0.004659579,-0.00358379,0.006327571
JPM,16/3/2018,0.001735566,0.003713277,-0.004177185
KO,16/3/2018,-0.004808738,0.004998008,0.0068092
MCD,16/3/2018,0.004640854,0.004072384,0.018191545
MMM,16/3/2018,0.005723566,0.005699651,0.006771183
MRK,16/3/2018,0.007601729,0.004659579,-0.00330242
MSFT,16/3/2018,0.004459499,0.001735566,-0.017068048
NKE,16/3/2018,-0.0072301,-0.004808738,-0.001825179
PFE,16/3/2018,0.00546723,0.004640854,0.011141361
PG,16/3/2018,0.003813474,0.005723566,-0.003526307
TRV,16/3/2018,0.006050932,0.007601729,0.012925055
UNH,16/3/2018,-0.007059517,0.004459499,0.001484833
V,16/3/2018,0.009075297,-0.0072301,0.012227561
VZ,16/3/2018,0.005591391,0.00546723,-0.007059379
WBA,16/3/2018,0.002820098,0.003813474,-0.001557204
XOM,16/3/2018,0.009406101,0.006050932,-0.00358379
AAPL,17/3/2018,0,-0.007059517,0.003713277
AXP,17/3/2018,0,0.009075297,0.004998008
BA,17/3/2018,0,0.005591391,0.004072384
CAT,17/3/2018,0,0.002820098,0.005699651
CSCO,17/3/2018,0,0.009406101,0.004659579
CVX,17/3/2018,0,0,0.001735566
DIS,17/3/2018,0,0,-0.004808738
GS,17/3/2018,0,0,0.004640854
HD,17/3/2018,0,0,0.005723566
IBM,17/3/2018,0,0,0.007601729
INTC,17/3/2018,0,0,0.004459499
JNJ,17/3/2018,0,0,-0.0072301
JPM,17/3/2018,0,0,0.00546723
KO,17/3/2018,0,0,0.003813474
MCD,17/3/2018,0,0,0.006050932
MMM,17/3/2018,0,0,-0.007059517
MRK,17/3/2018,0,0,0.009075297
MSFT,17/3/2018,0,0,0.005591391
NKE,17/3/2018,0,0,0.002820098
PFE,17/3/2018,0,0,0.009406101
PG,17/3/2018,0,0,0
TRV,17/3/2018,0,0,0
UNH,17/3/2018,0,0,0
V,17/3/2018,0,0,0
VZ,17/3/2018,0,0,0
WBA,17/3/2018,0,0,0
WMT,17/3/2018,0,0,0
XOM,17/3/2018,0,0,0
AAPL,18/3/2018,0,0,0
AXP,18/3/2018,0,0,0
BA,18/3/2018,0,0,0
CAT,18/3/2018,0,0,0
CSCO,18/3/2018,0,0,0
CVX,18/3/2018,0,0,0
DIS,18/3/2018,0,0,0
GS,18/3/2018,0,0,0
HD,18/3/2018,0,0,0
IBM,18/3/2018,0,0,0
INTC,18/3/2018,0,0,0
JNJ,18/3/2018,0,0,0
JPM,18/3/2018,0,0,0
KO,18/3/2018,0,0,0
MCD,18/3/2018,0,0,0
MMM,18/3/2018,0,0,0
MRK,18/3/2018,0,0,0
MSFT,18/3/2018,0,0,0
NKE,18/3/2018,0,0,0
PFE,18/3/2018,0,0,0
PG,18/3/2018,0,0,0
TRV,18/3/2018,0,0,0
UNH,18/3/2018,0,0,0
V,18/3/2018,0,0,0
VZ,18/3/2018,0,0,0
WBA,18/3/2018,0,0,0
WMT,18/3/2018,0,0,0
XOM,18/3/2018,0,0,0
AAPL,19/3/2018,-0.015279195,0,0
AXP,19/3/2018,-0.008053404,0,0
BA,19/3/2018,0.003903575,0,0
CSCO,19/3/2018,-0.016440831,0,0
CVX,19/3/2018,-0.013084955,0,0
DIS,19/3/2018,-0.013512218,-0.015279195,0
GS,19/3/2018,-0.018946201,-0.008053404,0
HD,19/3/2018,-0.010393316,0.003903575,0
IBM,19/3/2018,-0.018157914,-0.016440831,0
INTC,19/3/2018,-0.006644395,-0.013084955,0
JPM,19/3/2018,-0.007882871,-0.013512218,0
KO,19/3/2018,-0.00460217,-0.018946201,0
MRK,19/3/2018,-0.018681476,-0.010393316,0
MSFT,19/3/2018,-0.018076142,-0.018157914,0
NKE,19/3/2018,-0.003034639,-0.006644395,0
PFE,19/3/2018,-0.012234746,-0.007882871,0
PG,19/3/2018,-0.003925685,-0.00460217,0
TRV,19/3/2018,-0.009198933,-0.018681476,0
UNH,19/3/2018,-0.012332037,-0.018076142,0
V,19/3/2018,-0.010599768,-0.003034639,0
VZ,19/3/2018,-0.005148315,-0.012234746,-0.015279195
WBA,19/3/2018,-0.014059699,-0.003925685,-0.008053404
WMT,19/3/2018,-0.01928908,-0.009198933,0.003903575
XOM,19/3/2018,-0.012912734,-0.012332037,-0.016440831
AAPL,20/3/2018,-0.000342287,-0.010599768,-0.013084955
AXP,20/3/2018,0.001159672,-0.005148315,-0.013512218
BA,20/3/2018,0.017693485,-0.014059699,-0.018946201
CAT,20/3/2018,0.012553447,-0.01928908,-0.010393316
CSCO,20/3/2018,0.002258832,-0.012912734,-0.018157914
CVX,20/3/2018,0.005356087,-0.000342287,-0.006644395
DIS,20/3/2018,-0.001281051,0.001159672,-0.007882871
GS,20/3/2018,0.002514312,0.017693485,-0.00460217
HD,20/3/2018,0.005985416,0.012553447,-0.018681476
IBM,20/3/2018,-0.007308628,0.002258832,-0.018076142
INTC,20/3/2018,0.014164794,0.005356087,-0.003034639
JNJ,20/3/2018,0.007447791,-0.001281051,-0.012234746
JPM,20/3/2018,0.000960418,0.002514312,-0.003925685
KO,20/3/2018,-0.002311394,0.005985416,-0.009198933
MCD,20/3/2018,0.00232673,-0.007308628,-0.012332037
MMM,20/3/2018,0.003843454,0.014164794,-0.010599768
MRK,20/3/2018,0.000183034,0.007447791,-0.005148315
MSFT,20/3/2018,0.002583687,0.000960418,-0.014059699
NKE,20/3/2018,0.016588164,-0.002311394,-0.01928908
PFE,20/3/2018,0,0.00232673,-0.012912734
PG,20/3/2018,-0.004449428,0.003843454,-0.000342287
TRV,20/3/2018,0.010427112,0.000183034,0.001159672
UNH,20/3/2018,0.007687075,0.002583687,0.017693485
V,20/3/2018,0.013797655,0.016588164,0.012553447
VZ,20/3/2018,-0.012833841,0,0.002258832
WBA,20/3/2018,-0.008555837,-0.004449428,0.005356087
WMT,20/3/2018,0.005717499,0.010427112,-0.001281051
XOM,20/3/2018,-0.002157749,0.007687075,0.002514312
AXP,21/3/2018,-0.002211612,0.013797655,0.005985416
BA,21/3/2018,-0.001569731,-0.012833841,-0.007308628
CAT,21/3/2018,0.011294649,-0.008555837,0.014164794
CSCO,21/3/2018,-0.001352318,0.005717499,0.007447791
DIS,21/3/2018,0.004637392,-0.002157749,0.000960418
GS,21/3/2018,-0.005091484,-0.002211612,-0.002311394
HD,21/3/2018,-0.000785917,-0.001569731,0.00232673
IBM,21/3/2018,0.003137133,0.011294649,0.003843454
INTC,21/3/2018,0.000193953,-0.001352318,0.000183034
JNJ,21/3/2018,-0.00015247,0.004637392,0.002583687
JPM,21/3/2018,0.00087236,-0.005091484,0.016588164
KO,21/3/2018,-0.003707139,-0.000785917,0
MCD,21/3/2018,-0.004517404,0.003137133,-0.004449428
MMM,21/3/2018,0.007270446,0.000193953,0.010427112
MRK,21/3/2018,0.000915222,-0.00015247,0.007687075
MSFT,21/3/2018,-0.006979357,0.00087236,0.013797655
NKE,21/3/2018,-0.006736559,-0.003707139,-0.012833841
PFE,21/3/2018,-0.001651604,-0.004517404,-0.008555837
PG,21/3/2018,-0.016217651,0.007270446,0.005717499
TRV,21/3/2018,-0.002685812,0.000915222,-0.002157749
UNH,21/3/2018,-0.017461859,-0.006979357,-0.002211612
V,21/3/2018,-0.013529749,-0.006736559,-0.001569731
VZ,21/3/2018,-0.008597195,-0.001651604,0.011294649
WBA,21/3/2018,0.003330638,-0.016217651,-0.001352318
WMT,21/3/2018,0.002615247,-0.002685812,0.004637392
XOM,21/3/2018,0.014191264,-0.017461859,-0.005091484
AAPL,22/3/2018,-0.01412976,-0.013529749,-0.000785917
DIS,22/3/2018,-0.011981916,-0.008597195,0.003137133
HD,22/3/2018,-0.015335309,0.003330638,0.000193953
INTC,22/3/2018,-0.014158162,0.002615247,-0.00015247
KO,22/3/2018,-0.005581493,0.014191264,0.00087236
MCD,22/3/2018,-0.010210535,-0.01412976,-0.003707139
MRK,22/3/2018,-0.0104225,-0.011981916,-0.004517404
PFE,22/3/2018,-0.018472604,-0.015335309,0.007270446
PG,22/3/2018,-0.008177616,-0.014158162,0.000915222
VZ,22/3/2018,-0.008460133,-0.005581493,-0.006979357
WBA,22/3/2018,-0.006639347,-0.010210535,-0.006736559
WMT,22/3/2018,-0.011794101,-0.0104225,-0.001651604
AXP,23/3/2018,-0.01050212,-0.018472604,-0.016217651
BA,23/3/2018,0.004349178,-0.008177616,-0.002685812
CAT,23/3/2018,-0.017767131,-0.008460133,-0.017461859
CSCO,23/3/2018,-0.015091766,-0.006639347,-0.013529749
CVX,23/3/2018,-0.00633239,-0.011794101,-0.008597195
JNJ,23/3/2018,-0.01789919,-0.01050212,0.003330638
KO,23/3/2018,-0.010056099,0.004349178,0.002615247
MCD,23/3/2018,-0.013117625,-0.017767131,0.014191264
MRK,23/3/2018,-0.013119114,-0.015091766,-0.01412976
NKE,23/3/2018,0.00325984,-0.00633239,-0.011981916
PG,23/3/2018,-0.006543634,-0.01789919,-0.015335309
UNH,23/3/2018,-0.012360107,-0.010056099,-0.014158162
VZ,23/3/2018,-0.012585415,-0.013117625,-0.005581493
WBA,23/3/2018,-0.006076346,-0.013119114,-0.010210535
XOM,23/3/2018,-0.008299413,0.00325984,-0.0104225
AAPL,24/3/2018,0,-0.006543634,-0.018472604
AXP,24/3/2018,0,-0.012360107,-0.008177616
BA,24/3/2018,0,-0.012585415,-0.008460133
CAT,24/3/2018,0,-0.006076346,-0.006639347
CSCO,24/3/2018,0,-0.008299413,-0.011794101
CVX,24/3/2018,0,0,-0.01050212
DIS,24/3/2018,0,0,0.004349178
GS,24/3/2018,0,0,-0.017767131
HD,24/3/2018,0,0,-0.015091766
IBM,24/3/2018,0,0,-0.00633239
INTC,24/3/2018,0,0,-0.01789919
JNJ,24/3/2018,0,0,-0.010056099
JPM,24/3/2018,0,0,-0.013117625
KO,24/3/2018,0,0,-0.013119114
MCD,24/3/2018,0,0,0.00325984
MMM,24/3/2018,0,0,-0.006543634
MRK,24/3/2018,0,0,-0.012360107
MSFT,24/3/2018,0,0,-0.012585415
NKE,24/3/2018,0,0,-0.006076346
PFE,24/3/2018,0,0,-0.008299413
PG,24/3/2018,0,0,0
TRV,24/3/2018,0,0,0
UNH,24/3/2018,0,0,0
V,24/3/2018,0,0,0
VZ,24/3/2018,0,0,0
WBA,24/3/2018,0,0,0
WMT,24/3/2018,0,0,0
XOM,24/3/2018,0,0,0
AAPL,25/3/2018,0,0,0
AXP,25/3/2018,0,0,0
BA,25/3/2018,0,0,0
CAT,25/3/2018,0,0,0
CSCO,25/3/2018,0,0,0
CVX,25/3/2018,0,0,0
DIS,25/3/2018,0,0,0
GS,25/3/2018,0,0,0
HD,25/3/2018,0,0,0
IBM,25/3/2018,0,0,0
INTC,25/3/2018,0,0,0
JNJ,25/3/2018,0,0,0
JPM,25/3/2018,0,0,0
KO,25/3/2018,0,0,0
MCD,25/3/2018,0,0,0
MMM,25/3/2018,0,0,0
MRK,25/3/2018,0,0,0
MSFT,25/3/2018,0,0,0
NKE,25/3/2018,0,0,0
PFE,25/3/2018,0,0,0
PG,25/3/2018,0,0,0
TRV,25/3/2018,0,0,0
UNH,25/3/2018,0,0,0
V,25/3/2018,0,0,0
VZ,25/3/2018,0,0,0
WBA,25/3/2018,0,0,0
WMT,25/3/2018,0,0,0
XOM,25/3/2018,0,0,0
JNJ,26/3/2018,0.018305271,0,0
KO,26/3/2018,0.008504661,0,0
MRK,26/3/2018,0.011795646,0,0
PFE,26/3/2018,0.015946468,0,0
PG,26/3/2018,0.006586735,0,0
VZ,26/3/2018,0.016850221,0.018305271,0
XOM,26/3/2018,0.015228542,0.008504661,0
AXP,27/3/2018,-0.012956339,0.011795646,0
CAT,27/3/2018,-0.014746056,0.015946468,0
CVX,27/3/2018,-0.005981806,0.006586735,0
DIS,27/3/2018,-0.012816697,0.016850221,0
HD,27/3/2018,-0.009638608,0.015228542,0
IBM,27/3/2018,-0.00951942,-0.012956339,0
JNJ,27/3/2018,-0.001412998,-0.014746056,0
JPM,27/3/2018,-0.019399928,-0.005981806,0
KO,27/3/2018,0.004684798,-0.012816697,0
MCD,27/3/2018,-0.003354309,-0.009638608,0
MRK,27/3/2018,-0.005366448,-0.00951942,0
NKE,27/3/2018,0.004096875,-0.001412998,0
PFE,27/3/2018,-0.000856027,-0.019399928,0
PG,27/3/2018,0.018060439,0.004684798,0.018305271
TRV,27/3/2018,-0.010635017,-0.003354309,0.008504661
UNH,27/3/2018,-0.005066829,-0.005366448,0.011795646
VZ,27/3/2018,0.005098816,0.004096875,0.015946468
WMT,27/3/2018,-0.016571235,-0.000856027,0.006586735
XOM,27/3/2018,-0.004054181,0.018060439,0.016850221
AAPL,28/3/2018,-0.011049029,-0.010635017,0.015228542
AXP,28/3/2018,0.008641492,-0.005066829,-0.012956339
BA,28/3/2018,-0.003425709,0.005098816,-0.014746056
CAT,28/3/2018,-0.01245007,-0.016571235,-0.005981806
DIS,28/3/2018,-0.008252747,-0.004054181,-0.012816697
GS,28/3/2018,0.008533558,-0.011049029,-0.009638608
HD,28/3/2018,0.000458147,0.008641492,-0.00951942
IBM,28/3/2018,0.004015619,-0.003425709,-0.001412998
JNJ,28/3/2018,0.001886727,-0.01245007,-0.019399928
JPM,28/3/2018,-0.001571505,-0.008252747,0.004684798
KO,28/3/2018,0.010025809,0.008533558,-0.003354309
MCD,28/3/2018,0.005905693,0.000458147,-0.005366448
MMM,28/3/2018,0.003103749,0.004015619,0.004096875
MSFT,28/3/2018,-0.000894237,0.001886727,-0.000856027
NKE,28/3/2018,-0.011031887,-0.001571505,0.018060439
PFE,28/3/2018,0.008283514,0.010025809,-0.010635017
